114,10.176592,6.185098,-0.834593,-0.419582,8.326941,-2.290652,-0.570774,4.27147,-1.775928,-2.983064,3.584557,2.12419,0.470358,1.855795,-3.831535,-2.174345,0.761779, 
115,10.219085,6.221251,-0.841003,-0.423211,8.344767,-2.305204,-0.572903,4.274221,-1.787224,-2.977975,3.597979,2.132175,0.47094,1.848663,-3.842143,-2.180887,0.761003, 
116,10.261042,6.256989,-0.847328,-0.426798,8.362281,-2.319666,-0.574959,4.276873,-1.798443,-2.972724,3.611155,2.140001,0.471536,1.841414,-3.852551,-2.187302,0.760217, 
117,10.302482,6.292326,-0.853571,-0.430343,8.37949,-2.334043,-0.576942,4.279426,-1.809584,-2.96732,3.62409,2.147676,0.472146,1.834055,-3.862765,-2.193594,0.759421, 
118,10.343404,6.327271,-0.859733,-0.433847,8.396403,-2.348333,-0.578855,4.281896,-1.820651,-2.961768,3.636793,2.1552,0.47277,1.826593,-3.87279,-2.19977,0.758615, 
119,10.383839,6.361825,-0.865817,-0.437311,8.413033,-2.362535,-0.580699,4.284266,-1.831642,-2.956078,3.649272,2.162581,0.473407,1.819035,-3.882636,-2.205831,0.757801, 
120,10.423787,6.395995,-0.871823,-0.440735,8.429371,-2.376657,-0.582477,4.286551,-1.84256,-2.950256,3.661534,2.169826,0.474055,1.811387,-3.892305,-2.211783,0.756979, 
121,10.463255,6.429792,-0.877755,-0.444119,8.445421,-2.390695,-0.58419,4.288755,-1.853407,-2.944308,3.673586,2.176939,0.474715,1.803652,-3.901809,-2.217632,0.756149, 
122,10.502253,6.463221,-0.883612,-0.447464,8.461216,-2.404651,-0.585841,4.290869,-1.864182,-2.938242,3.685436,2.183922,0.475385,1.795841,-3.911149,-2.22338,0.755313, 
123,10.540783,6.496284,-0.889397,-0.450771,8.476743,-2.418522,-0.58743,4.292904,-1.874889,-2.932068,3.697086,2.19078,0.476066,1.787958,-3.920332,-2.229029,0.75447, 
124,10.578857,6.528987,-0.895111,-0.454039,8.49201,-2.432313,-0.588961,4.294869,-1.885524,-2.925791,3.708549,2.19752,0.476755,1.780009,-3.929364,-2.234582,0.753621, 
125,10.616491,6.561346,-0.900756,-0.457269,8.507016,-2.446025,-0.590433,4.296761,-1.896092,-2.919415,3.719828,2.204145,0.477454,1.771999,-3.93825,-2.240047,0.752767, 
126,10.653701,6.593359,-0.906333,-0.460462,8.521784,-2.459653,-0.59185,4.298576,-1.906592,-2.912949,3.730929,2.21066,0.47816,1.763935,-3.946997,-2.245424,0.751908, 
127,10.690479,6.625036,-0.911844,-0.463619,8.53631,-2.473203,-0.593212,4.300325,-1.917027,-2.9064,3.741858,2.217068,0.478874,1.755821,-3.955606,-2.250721,0.751045, 
128,10.726849,6.656381,-0.91729,-0.466738,8.550593,-2.48668,-0.594522,4.302006,-1.927396,-2.899771,3.752623,2.223373,0.479596,1.747662,-3.964088,-2.255936,0.750178, 
129,10.762796,6.687397,-0.922672,-0.46982,8.564639,-2.500079,-0.59578,4.303623,-1.9377,-2.893068,3.763229,2.229581,0.480323,1.73946,-3.972447,-2.261076,0.749307, 
130,10.798359,6.718092,-0.927991,-0.472867,8.578468,-2.513407,-0.596989,4.305179,-1.947943,-2.886293,3.773682,2.235694,0.481058,1.731221,-3.980687,-2.266142,0.748433, 
131,10.833514,6.748474,-0.93325,-0.475879,8.592068,-2.526658,-0.598148,4.306668,-1.95812,-2.879456,3.783988,2.241715,0.481797,1.72295,-3.988811,-2.271138,0.747556, 
132,10.868287,6.778549,-0.938448,-0.478855,8.605442,-2.539836,-0.599261,4.308093,-1.968237,-2.872558,3.794152,2.247648,0.482543,1.714648,-3.996828,-2.276067,0.746677, 
133,10.902686,6.80832,-0.943588,-0.481797,8.618607,-2.552941,-0.600328,4.309468,-1.978292,-2.865605,3.804177,2.253497,0.483293,1.706323,-4.004741,-2.280931,0.745796, 
134,10.936706,6.837788,-0.948671,-0.484704,8.631563,-2.565976,-0.601349,4.310779,-1.988287,-2.858603,3.814073,2.259268,0.484047,1.697976,-4.012554,-2.285733,0.744913, 
135,10.970372,6.866963,-0.953697,-0.487577,8.644315,-2.578938,-0.602328,4.312045,-1.998222,-2.851556,3.823839,2.264959,0.484805,1.689614,-4.02027,-2.290479,0.74403, 
136,11.003675,6.895855,-0.958667,-0.490416,8.656873,-2.59183,-0.603264,4.313254,-2.008096,-2.844468,3.833486,2.270576,0.485567,1.681239,-4.027895,-2.295167,0.743145, 
137,11.036624,6.924458,-0.963584,-0.493222,8.669223,-2.604655,-0.60416,4.314406,-2.01791,-2.837342,3.843018,2.276119,0.486332,1.672853,-4.035435,-2.299802,0.74226, 
138,11.069227,6.952779,-0.968446,-0.495995,8.681392,-2.617409,-0.605017,4.315509,-2.027667,-2.830184,3.852437,2.281595,0.4871,1.664462,-4.042895,-2.304385,0.741374, 
139,11.101494,6.98083,-0.973257,-0.498736,8.69337,-2.630095,-0.605834,4.316566,-2.037369,-2.822995,3.861748,2.287004,0.48787,1.656068,-4.050273,-2.308919,0.740489, 
140,11.133429,7.008608,-0.978016,-0.501444,8.705171,-2.642717,-0.606614,4.317572,-2.047011,-2.815781,3.870957,2.292349,0.488643,1.647674,-4.05758,-2.313405,0.739604, 
141,11.16503,7.036124,-0.982726,-0.50412,8.716784,-2.655274,-0.607358,4.318532,-2.0566,-2.808544,3.880069,2.297635,0.489417,1.639281,-4.064819,-2.317849,0.73872, 
142,11.196311,7.063376,-0.987386,-0.506764,8.728221,-2.667766,-0.608068,4.319447,-2.066132,-2.80129,3.889089,2.302862,0.490193,1.630895,-4.071989,-2.32225,0.737837, 
143,11.227276,7.090369,-0.991998,-0.509377,8.739492,-2.680195,-0.608742,4.320326,-2.07561,-2.794016,3.898018,2.308034,0.49097,1.622516,-4.079099,-2.32661,0.736954, 
144,11.25794,7.117108,-0.996562,-0.511959,8.750591,-2.692559,-0.609383,4.321156,-2.085029,-2.786732,3.906861,2.313153,0.491748,1.614147,-4.086148,-2.330932,0.736073, 
145,11.288296,7.143601,-1.001078,-0.51451,8.761523,-2.704862,-0.609992,4.321943,-2.094399,-2.779436,3.915625,2.318221,0.492526,1.605791,-4.093143,-2.335219,0.735193, 
