0	45	90	
Actual position	Estimated position	Particle StDev	Sensor	Particle 0 location	Particle 0 weight	Particle 1 location	Particle 1 weight	Particle 2 location	Particle 2 weight	Particle 3 location	Particle 3 weight	Particle 4 location	Particle 4 weight	Particle 5 location	Particle 5 weight	Particle 6 location	Particle 6 weight	Particle 7 location	Particle 7 weight	Particle 8 location	Particle 8 weight	Particle 9 location	Particle 9 weight	Particle 10 location	Particle 10 weight	Particle 11 location	Particle 11 weight	Particle 12 location	Particle 12 weight	Particle 13 location	Particle 13 weight	Particle 14 location	Particle 14 weight	Particle 15 location	Particle 15 weight	Particle 16 location	Particle 16 weight	Particle 17 location	Particle 17 weight	Particle 18 location	Particle 18 weight	Particle 19 location	Particle 19 weight	Particle 20 location	Particle 20 weight	Particle 21 location	Particle 21 weight	Particle 22 location	Particle 22 weight	Particle 23 location	Particle 23 weight	Particle 24 location	Particle 24 weight	Particle 25 location	Particle 25 weight	Particle 26 location	Particle 26 weight	Particle 27 location	Particle 27 weight	Particle 28 location	Particle 28 weight	Particle 29 location	Particle 29 weight	Particle 30 location	Particle 30 weight	Particle 31 location	Particle 31 weight	Particle 32 location	Particle 32 weight	Particle 33 location	Particle 33 weight	Particle 34 location	Particle 34 weight	Particle 35 location	Particle 35 weight	Particle 36 location	Particle 36 weight	Particle 37 location	Particle 37 weight	Particle 38 location	Particle 38 weight	Particle 39 location	Particle 39 weight	Particle 40 location	Particle 40 weight	Particle 41 location	Particle 41 weight	Particle 42 location	Particle 42 weight	Particle 43 location	Particle 43 weight	Particle 44 location	Particle 44 weight	Particle 45 location	Particle 45 weight	Particle 46 location	Particle 46 weight	Particle 47 location	Particle 47 weight	Particle 48 location	Particle 48 weight	Particle 49 location	Particle 49 weight	Particle 50 location	Particle 50 weight	Particle 51 location	Particle 51 weight	Particle 52 location	Particle 52 weight	Particle 53 location	Particle 53 weight	Particle 54 location	Particle 54 weight	Particle 55 location	Particle 55 weight	Particle 56 location	Particle 56 weight	Particle 57 location	Particle 57 weight	Particle 58 location	Particle 58 weight	Particle 59 location	Particle 59 weight	Particle 60 location	Particle 60 weight	Particle 61 location	Particle 61 weight	Particle 62 location	Particle 62 weight	Particle 63 location	Particle 63 weight	Particle 64 location	Particle 64 weight	Particle 65 location	Particle 65 weight	Particle 66 location	Particle 66 weight	Particle 67 location	Particle 67 weight	Particle 68 location	Particle 68 weight	Particle 69 location	Particle 69 weight	Particle 70 location	Particle 70 weight	Particle 71 location	Particle 71 weight	Particle 72 location	Particle 72 weight	Particle 73 location	Particle 73 weight	Particle 74 location	Particle 74 weight	Particle 75 location	Particle 75 weight	Particle 76 location	Particle 76 weight	Particle 77 location	Particle 77 weight	Particle 78 location	Particle 78 weight	Particle 79 location	Particle 79 weight	Particle 80 location	Particle 80 weight	Particle 81 location	Particle 81 weight	Particle 82 location	Particle 82 weight	Particle 83 location	Particle 83 weight	Particle 84 location	Particle 84 weight	Particle 85 location	Particle 85 weight	Particle 86 location	Particle 86 weight	Particle 87 location	Particle 87 weight	Particle 88 location	Particle 88 weight	Particle 89 location	Particle 89 weight	Particle 90 location	Particle 90 weight	Particle 91 location	Particle 91 weight	Particle 92 location	Particle 92 weight	Particle 93 location	Particle 93 weight	Particle 94 location	Particle 94 weight	Particle 95 location	Particle 95 weight	Particle 96 location	Particle 96 weight	Particle 97 location	Particle 97 weight	Particle 98 location	Particle 98 weight	Particle 99 location	Particle 99 weight	
96.27	95.95	0.2804	100	94.95	0.012	94.94	0.012	94.94	0.012	94.95	0.012	94.90	0.012	94.85	0.012	94.88	0.012	94.86	0.012	94.91	0.012	94.82	0.012	94.76	0.012	110.24	0.005	94.79	0.012	94.84	0.012	94.81	0.012	94.82	0.012	94.80	0.012	94.79	0.012	94.79	0.012	99.26	0.012	99.23	0.012	99.27	0.012	99.32	0.012	99.32	0.012	99.38	0.012	99.35	0.012	99.42	0.012	99.40	0.012	99.43	0.012	99.45	0.012	99.44	0.012	99.45	0.012	99.42	0.012	99.44	0.012	99.42	0.012	99.45	0.012	99.47	0.012	99.48	0.012	99.48	0.012	99.48	0.012	99.53	0.012	99.55	0.012	99.52	0.012	99.55	0.012	99.55	0.012	99.58	0.012	99.58	0.012	99.60	0.012	99.60	0.012	99.64	0.012	99.60	0.012	99.68	0.012	99.65	0.012	99.65	0.012	99.61	0.012	99.63	0.012	99.70	0.012	99.69	0.012	99.66	0.012	99.66	0.012	99.68	0.012	99.71	0.012	99.71	0.012	99.74	0.012	99.75	0.012	94.78	0.012	99.78	0.012	99.81	0.012	99.90	0.012	94.72	0.012	94.72	0.012	94.71	0.012	93.36	0.012	93.23	0.012	93.18	0.012	93.13	0.012	93.10	0.012	3.73	0.012	35.06	0.012	1.18	0.012	100.94	0.010	101.00	0.010	104.69	0.001	108.92	0.001	108.92	0.001	171.61	0.001	20.82	0.001	24.94	0.001	115.75	0.001	27.55	0.001	250.55	0.001	143.54	0.001	143.58	0.001	149.08	0.001	149.07	0.001	150.89	0.001	355.38	0.001	171.26	0.001	171.27	0.001	324.49	0.001	
103.67	107.34	0.4834	54	32.33	0.011	106.65	0.011	106.61	0.011	106.66	0.011	106.71	0.011	106.71	0.011	106.75	0.011	106.75	0.011	106.80	0.011	106.78	0.011	106.82	0.011	106.86	0.011	106.83	0.011	106.86	0.011	106.84	0.011	106.83	0.011	106.81	0.011	106.84	0.011	106.87	0.011	106.87	0.011	106.90	0.011	106.85	0.011	106.91	0.011	106.95	0.011	106.91	0.011	106.96	0.011	106.96	0.011	107.01	0.011	106.97	0.011	107.01	0.011	106.97	0.011	107.04	0.011	106.98	0.011	107.08	0.011	107.02	0.011	107.03	0.011	106.99	0.011	107.00	0.011	107.08	0.011	107.09	0.011	107.08	0.011	107.05	0.011	107.09	0.011	107.11	0.011	107.14	0.011	107.13	0.011	107.17	0.011	107.19	0.011	107.19	0.011	107.27	0.011	108.35	0.011	108.41	0.011	117.65	0.011	112.10	0.011	116.32	0.011	116.29	0.011	179.01	0.011	28.22	0.011	123.12	0.011	257.95	0.011	150.94	0.011	151.01	0.011	156.47	0.011	156.48	0.011	158.28	0.011	178.67	0.011	178.65	0.011	331.87	0.011	102.36	0.011	102.35	0.011	102.34	0.011	102.34	0.011	102.33	0.010	9.32	0.005	102.27	0.010	102.25	0.010	102.24	0.010	102.24	0.010	102.21	0.010	102.20	0.010	102.20	0.010	102.20	0.010	102.19	0.010	102.19	0.010	102.19	0.010	102.18	0.010	102.17	0.010	102.15	0.010	102.12	0.010	102.12	0.010	11.11	0.007	100.76	0.006	100.62	0.006	100.55	0.006	100.50	0.006	100.49	0.006	42.45	0.004	8.58	0.004	34.96	0.004	2.80	0.004	
110.97	115.71	0.4714	38	114.06	0.011	113.99	0.011	114.06	0.011	114.10	0.011	114.11	0.011	114.16	0.011	114.13	0.011	114.18	0.011	114.16	0.011	114.23	0.011	114.27	0.011	114.22	0.011	114.24	0.011	114.25	0.011	114.22	0.011	114.19	0.011	114.24	0.011	114.25	0.011	114.26	0.011	114.26	0.011	114.25	0.011	114.31	0.011	114.34	0.011	114.30	0.011	114.33	0.011	114.36	0.011	114.38	0.011	114.36	0.011	114.42	0.011	114.38	0.011	114.45	0.011	114.39	0.011	114.46	0.011	114.42	0.011	114.43	0.011	114.36	0.011	114.37	0.011	114.48	0.011	114.49	0.011	114.48	0.011	114.47	0.011	114.48	0.011	114.51	0.011	152.52	0.005	114.53	0.011	114.61	0.011	114.62	0.011	114.58	0.011	114.65	0.011	115.73	0.011	115.78	0.011	125.05	0.011	119.51	0.011	123.68	0.011	123.65	0.011	186.40	0.011	130.53	0.011	265.38	0.011	158.36	0.011	158.39	0.011	163.86	0.011	163.87	0.011	165.67	0.011	186.08	0.011	186.03	0.011	339.26	0.011	109.76	0.011	109.74	0.011	109.74	0.011	109.76	0.011	109.72	0.011	109.65	0.011	109.65	0.011	109.64	0.011	109.66	0.011	109.58	0.011	109.60	0.011	109.58	0.011	109.61	0.011	109.61	0.011	109.58	0.011	109.58	0.011	109.58	0.011	109.56	0.011	109.55	0.011	109.51	0.011	109.51	0.011	18.50	0.011	108.12	0.011	107.99	0.011	107.94	0.011	107.88	0.011	107.86	0.011	16.71	0.010	15.97	0.010	10.19	0.001	39.69	0.001	35.60	0.001	49.84	0.001	42.36	0.001	
118.30	122.52	0.4928	38	121.46	0.010	121.38	0.010	121.42	0.010	121.51	0.010	121.50	0.010	121.54	0.010	121.52	0.010	121.56	0.010	121.56	0.010	121.63	0.010	121.67	0.010	121.62	0.010	121.64	0.010	121.66	0.010	121.62	0.010	121.56	0.010	121.63	0.010	121.65	0.010	121.64	0.010	121.65	0.010	121.63	0.010	121.71	0.010	121.73	0.010	121.73	0.010	121.72	0.010	121.76	0.010	121.73	0.010	121.72	0.010	121.81	0.010	121.77	0.010	121.85	0.010	121.76	0.010	121.87	0.010	121.80	0.010	121.83	0.010	121.75	0.010	121.74	0.010	121.87	0.010	121.89	0.010	121.88	0.010	121.87	0.010	121.86	0.010	121.90	0.010	121.93	0.010	121.98	0.010	122.00	0.010	121.98	0.010	122.03	0.010	123.11	0.010	123.18	0.010	132.42	0.010	126.90	0.010	131.05	0.010	131.05	0.010	193.79	0.010	137.94	0.010	272.77	0.010	165.77	0.010	165.77	0.010	171.26	0.010	171.24	0.010	173.07	0.010	193.46	0.010	193.43	0.010	346.67	0.010	117.15	0.010	117.14	0.010	117.14	0.010	117.14	0.010	117.14	0.010	117.04	0.010	117.04	0.010	117.06	0.010	117.07	0.010	116.98	0.010	116.98	0.010	116.99	0.010	117.01	0.010	117.00	0.010	116.94	0.010	116.96	0.010	116.98	0.010	116.94	0.010	116.95	0.010	116.90	0.010	116.91	0.010	25.87	0.010	115.50	0.010	115.39	0.010	115.35	0.010	115.27	0.010	115.29	0.010	24.11	0.010	23.36	0.010	159.95	0.010	17.56	0.010	76.76	0.005	47.07	0.001	43.02	0.001	49.73	0.001	
125.63	130.99	0.4867	38	128.84	0.011	128.76	0.011	128.82	0.011	128.90	0.011	128.88	0.011	128.92	0.011	128.91	0.011	128.94	0.011	128.97	0.011	129.00	0.011	129.06	0.011	129.02	0.011	129.06	0.011	129.04	0.011	129.02	0.011	128.94	0.011	129.01	0.011	129.01	0.011	129.05	0.011	129.03	0.011	129.03	0.011	129.11	0.011	129.14	0.011	129.12	0.011	129.09	0.011	129.16	0.011	129.10	0.011	129.12	0.011	129.18	0.011	129.17	0.011	129.25	0.011	129.13	0.011	129.28	0.011	129.20	0.011	129.20	0.011	129.15	0.011	129.15	0.011	129.27	0.011	129.31	0.011	129.29	0.011	129.25	0.011	129.26	0.011	129.30	0.011	129.30	0.011	129.36	0.011	129.38	0.011	129.36	0.011	129.43	0.011	130.54	0.011	130.56	0.011	139.80	0.011	134.29	0.011	138.45	0.011	138.43	0.011	201.18	0.011	145.33	0.011	280.14	0.011	173.17	0.011	173.16	0.011	178.67	0.011	178.63	0.011	180.45	0.011	200.87	0.011	200.82	0.011	354.07	0.011	124.55	0.011	124.55	0.011	124.53	0.011	124.53	0.011	124.54	0.011	124.42	0.011	124.42	0.011	124.44	0.011	124.47	0.011	124.36	0.011	124.37	0.011	124.41	0.011	124.42	0.011	124.42	0.011	124.34	0.011	124.37	0.011	124.37	0.011	124.32	0.011	124.36	0.011	124.29	0.011	124.32	0.011	122.90	0.011	122.79	0.011	223.60	0.005	122.68	0.011	122.68	0.011	167.33	0.011	24.93	0.011	30.78	0.009	31.53	0.007	57.12	0.005	33.26	0.004	84.15	0.001	54.48	0.001	50.44	0.001	
133.08	139.62	0.4518	38	136.25	0.011	136.18	0.011	136.20	0.011	136.31	0.011	136.27	0.011	136.32	0.011	136.31	0.011	136.32	0.011	136.35	0.011	136.40	0.011	136.48	0.011	136.42	0.011	136.45	0.011	136.44	0.011	136.40	0.011	136.30	0.011	136.40	0.011	136.40	0.011	136.41	0.011	136.42	0.011	136.45	0.011	136.52	0.011	136.52	0.011	136.50	0.011	136.46	0.011	136.57	0.011	136.52	0.011	136.51	0.011	136.56	0.011	136.57	0.011	136.64	0.011	136.53	0.011	136.69	0.011	136.60	0.011	136.60	0.011	136.56	0.011	136.51	0.011	136.64	0.011	136.71	0.011	136.68	0.011	136.62	0.011	136.64	0.011	136.68	0.011	136.71	0.011	136.74	0.011	136.76	0.011	136.77	0.011	136.82	0.011	137.93	0.011	206.37	0.005	147.19	0.011	141.69	0.011	145.84	0.011	145.81	0.011	208.59	0.011	152.72	0.011	287.53	0.011	180.53	0.011	180.55	0.011	186.05	0.011	186.00	0.011	187.83	0.011	208.30	0.011	208.22	0.011	131.96	0.011	131.96	0.011	131.93	0.011	131.93	0.011	131.95	0.011	131.84	0.011	131.83	0.011	131.84	0.011	131.85	0.011	131.75	0.011	131.75	0.011	131.82	0.011	131.82	0.011	131.82	0.011	131.72	0.011	131.76	0.011	131.77	0.011	131.70	0.011	131.76	0.011	131.70	0.011	131.72	0.011	130.31	0.011	130.17	0.011	130.05	0.011	130.08	0.011	174.69	0.011	230.99	0.011	64.50	0.011	61.88	0.011	57.84	0.006	32.32	0.006	1.46	0.001	38.20	0.001	38.91	0.001	40.65	0.001	91.55	0.001	
140.50	147.72	0.4559	38	143.66	0.011	143.57	0.011	143.62	0.011	143.70	0.011	143.67	0.011	143.70	0.011	143.73	0.011	143.70	0.011	143.73	0.011	143.79	0.011	143.86	0.011	143.81	0.011	143.83	0.011	202.48	0.005	143.81	0.011	143.70	0.011	143.83	0.011	143.81	0.011	143.80	0.011	143.82	0.011	143.83	0.011	143.91	0.011	143.91	0.011	143.88	0.011	143.87	0.011	143.96	0.011	143.91	0.011	143.94	0.011	143.97	0.011	143.95	0.011	144.02	0.011	143.93	0.011	144.12	0.011	143.98	0.011	143.99	0.011	143.95	0.011	143.93	0.011	144.04	0.011	144.10	0.011	144.07	0.011	144.00	0.011	144.03	0.011	144.09	0.011	144.08	0.011	144.14	0.011	144.17	0.011	144.19	0.011	144.20	0.011	145.32	0.011	154.57	0.011	149.08	0.011	153.22	0.011	153.22	0.011	216.01	0.011	160.11	0.011	294.90	0.011	187.95	0.011	187.93	0.011	193.46	0.011	193.40	0.011	195.25	0.011	215.68	0.011	215.62	0.011	139.37	0.011	139.37	0.011	139.31	0.011	139.31	0.011	139.34	0.011	139.22	0.011	139.23	0.011	139.23	0.011	139.23	0.011	139.13	0.011	139.14	0.011	139.22	0.011	139.23	0.011	139.23	0.011	139.11	0.011	139.15	0.011	139.18	0.011	139.08	0.011	139.13	0.011	139.09	0.011	139.13	0.011	137.69	0.011	137.54	0.011	137.44	0.011	137.47	0.011	182.09	0.011	238.38	0.011	71.88	0.011	69.28	0.011	65.24	0.011	213.79	0.011	39.72	0.001	8.84	0.001	45.60	0.001	46.32	0.001	48.05	0.001	98.96	0.001	
147.87	155.17	0.4826	38	151.06	0.011	150.95	0.011	151.00	0.011	151.10	0.011	151.04	0.011	151.09	0.011	151.08	0.011	151.11	0.011	151.11	0.011	151.17	0.011	151.26	0.011	151.17	0.011	151.24	0.011	151.21	0.011	151.10	0.011	143.58	0.005	151.19	0.011	151.17	0.011	151.23	0.011	151.21	0.011	151.30	0.011	151.32	0.011	151.27	0.011	151.26	0.011	151.34	0.011	151.31	0.011	151.34	0.011	151.37	0.011	151.35	0.011	151.41	0.011	151.32	0.011	151.52	0.011	151.34	0.011	151.41	0.011	151.36	0.011	151.32	0.011	151.42	0.011	151.49	0.011	151.44	0.011	151.38	0.011	151.42	0.011	151.47	0.011	151.47	0.011	151.52	0.011	151.55	0.011	151.60	0.011	151.57	0.011	152.71	0.011	161.97	0.011	156.47	0.011	160.62	0.011	160.62	0.011	223.41	0.011	167.50	0.011	302.28	0.011	195.34	0.011	195.34	0.011	200.87	0.011	200.82	0.011	202.63	0.011	223.08	0.011	223.02	0.011	146.76	0.011	146.78	0.011	146.70	0.011	146.69	0.011	146.72	0.011	146.61	0.011	146.64	0.011	146.64	0.011	146.65	0.011	146.53	0.011	146.53	0.011	146.63	0.011	146.62	0.011	146.61	0.011	146.50	0.011	146.56	0.011	146.57	0.011	146.47	0.011	146.51	0.011	146.49	0.011	146.53	0.011	145.07	0.011	144.91	0.011	144.85	0.011	144.86	0.011	189.48	0.011	245.76	0.011	72.63	0.011	221.18	0.011	209.85	0.011	16.25	0.010	106.35	0.010	76.69	0.007	79.28	0.002	55.45	0.001	47.10	0.001	52.98	0.001	53.73	0.001	
155.32	161.66	0.5164	38	158.44	0.010	158.34	0.010	158.40	0.010	158.51	0.010	158.46	0.010	158.48	0.010	158.46	0.010	158.49	0.010	158.52	0.010	158.54	0.010	158.64	0.010	158.56	0.010	158.64	0.010	158.61	0.010	158.49	0.010	158.59	0.010	158.54	0.010	158.63	0.010	158.62	0.010	158.69	0.010	158.71	0.010	158.64	0.010	158.64	0.010	158.72	0.010	158.71	0.010	158.72	0.010	158.78	0.010	158.73	0.010	158.78	0.010	158.72	0.010	158.91	0.010	158.71	0.010	158.80	0.010	158.75	0.010	158.70	0.010	158.80	0.010	158.86	0.010	158.85	0.010	158.77	0.010	158.83	0.010	158.86	0.010	158.86	0.010	158.92	0.010	158.95	0.010	159.00	0.010	158.95	0.010	160.09	0.010	169.38	0.010	163.88	0.010	168.02	0.010	168.03	0.010	230.81	0.010	174.87	0.010	309.66	0.010	202.70	0.010	202.72	0.010	208.26	0.010	208.22	0.010	210.02	0.010	230.47	0.010	230.41	0.010	154.16	0.010	154.17	0.010	154.08	0.010	154.08	0.010	154.11	0.010	154.01	0.010	154.04	0.010	154.03	0.010	154.02	0.010	153.92	0.010	153.92	0.010	153.99	0.010	154.03	0.010	154.00	0.010	153.89	0.010	153.94	0.010	153.98	0.010	153.88	0.010	153.91	0.010	153.86	0.010	153.92	0.010	152.45	0.010	115.66	0.005	152.22	0.010	152.25	0.010	196.87	0.010	253.17	0.010	228.61	0.010	217.25	0.010	23.67	0.010	113.77	0.010	150.96	0.010	62.84	0.010	60.38	0.010	61.10	0.010	80.01	0.001	84.07	0.001	86.70	0.001	54.51	0.001	
162.66	167.68	0.5263	38	165.80	0.010	165.74	0.010	165.77	0.010	165.90	0.010	165.89	0.010	165.89	0.010	165.87	0.010	165.88	0.010	165.94	0.010	165.93	0.010	166.03	0.010	165.95	0.010	166.05	0.010	166.01	0.010	165.89	0.010	166.00	0.010	165.91	0.010	166.04	0.010	165.97	0.010	166.05	0.010	166.08	0.010	166.03	0.010	166.02	0.010	166.12	0.010	166.09	0.010	166.08	0.010	166.18	0.010	166.14	0.010	166.17	0.010	166.12	0.010	166.32	0.010	166.13	0.010	166.18	0.010	166.14	0.010	166.10	0.010	166.19	0.010	166.27	0.010	166.25	0.010	166.18	0.010	166.20	0.010	166.26	0.010	166.28	0.010	166.31	0.010	166.34	0.010	166.39	0.010	166.36	0.010	167.46	0.010	176.77	0.010	171.27	0.010	175.41	0.010	175.44	0.010	238.20	0.010	182.28	0.010	317.08	0.010	210.07	0.010	210.10	0.010	215.63	0.010	215.60	0.010	160.29	0.005	237.87	0.010	237.82	0.010	161.56	0.010	161.57	0.010	161.46	0.010	161.48	0.010	161.53	0.010	161.40	0.010	161.45	0.010	161.44	0.010	161.43	0.010	161.32	0.010	161.29	0.010	161.38	0.010	161.43	0.010	161.40	0.010	161.27	0.010	161.35	0.010	161.40	0.010	161.29	0.010	161.29	0.010	161.28	0.010	161.30	0.010	159.85	0.010	159.60	0.010	159.66	0.010	204.25	0.010	260.55	0.010	236.02	0.010	224.63	0.010	121.16	0.010	158.36	0.010	70.25	0.010	67.77	0.010	68.49	0.010	123.05	0.010	61.89	0.010	31.07	0.008	87.41	0.001	91.48	0.001	94.10	0.001	
170.06	175.74	0.5138	38	173.17	0.010	173.15	0.010	173.15	0.010	173.30	0.010	173.28	0.010	173.30	0.010	173.25	0.010	173.25	0.010	173.35	0.010	173.34	0.010	173.40	0.010	173.37	0.010	173.43	0.010	173.43	0.010	173.28	0.010	173.42	0.010	173.33	0.010	173.43	0.010	173.37	0.010	173.46	0.010	173.46	0.010	173.46	0.010	173.43	0.010	173.53	0.010	173.51	0.010	173.47	0.010	173.58	0.010	173.51	0.010	173.56	0.010	173.49	0.010	173.71	0.010	173.53	0.010	173.58	0.010	173.54	0.010	173.50	0.010	173.58	0.010	344.86	0.005	173.64	0.010	173.56	0.010	173.61	0.010	173.64	0.010	173.66	0.010	173.72	0.010	173.73	0.010	173.79	0.010	173.74	0.010	174.86	0.010	184.17	0.010	178.67	0.010	182.81	0.010	182.82	0.010	245.60	0.010	189.68	0.010	324.48	0.010	217.46	0.010	217.48	0.010	223.02	0.010	223.03	0.010	245.28	0.010	245.21	0.010	168.93	0.010	168.95	0.010	168.85	0.010	168.85	0.010	168.91	0.010	168.78	0.010	168.86	0.010	168.83	0.010	168.85	0.010	168.72	0.010	168.69	0.010	168.80	0.010	168.83	0.010	168.79	0.010	168.60	0.010	168.75	0.010	168.76	0.010	168.69	0.010	168.69	0.010	168.65	0.010	168.70	0.010	167.24	0.010	167.00	0.010	167.05	0.010	211.62	0.010	267.95	0.010	243.41	0.010	232.04	0.010	128.56	0.010	165.75	0.010	130.44	0.010	69.29	0.010	167.70	0.010	75.15	0.010	75.87	0.009	77.62	0.005	101.48	0.003	38.45	0.001	94.84	0.001	98.89	0.001	
177.62	182.86	0.5141	38	180.58	0.011	180.54	0.011	180.54	0.011	180.69	0.011	180.66	0.011	180.68	0.011	180.64	0.011	180.66	0.011	180.74	0.011	180.71	0.011	180.81	0.011	180.78	0.011	180.81	0.011	180.83	0.011	180.66	0.011	180.82	0.011	180.73	0.011	180.85	0.011	180.77	0.011	180.86	0.011	180.84	0.011	180.85	0.011	180.81	0.011	180.96	0.011	180.89	0.011	180.88	0.011	180.96	0.011	180.90	0.011	180.97	0.011	180.88	0.011	181.10	0.011	180.92	0.011	180.96	0.011	180.93	0.011	180.90	0.011	180.96	0.011	181.02	0.011	180.95	0.011	181.00	0.011	181.04	0.011	181.04	0.011	181.12	0.011	181.12	0.011	181.17	0.011	181.17	0.011	182.24	0.011	191.57	0.011	186.06	0.011	190.20	0.011	190.20	0.011	253.00	0.011	197.09	0.011	331.87	0.011	224.86	0.011	224.87	0.011	230.38	0.011	230.44	0.011	252.66	0.011	3.82	0.005	176.31	0.011	176.34	0.011	176.27	0.011	176.28	0.011	176.31	0.011	176.17	0.011	176.26	0.011	176.23	0.011	176.26	0.011	176.10	0.011	176.08	0.011	176.19	0.011	176.21	0.011	176.18	0.011	175.99	0.011	176.14	0.011	176.16	0.011	176.10	0.011	176.08	0.011	176.03	0.011	176.10	0.011	174.62	0.011	174.38	0.011	174.43	0.011	219.02	0.011	275.36	0.011	250.78	0.011	239.42	0.011	135.95	0.011	173.15	0.011	137.82	0.011	175.09	0.011	352.25	0.010	108.91	0.010	106.30	0.010	76.71	0.007	102.21	0.005	82.56	0.001	83.28	0.001	84.98	0.001	45.86	0.001	
185.02	190.25	0.4996	38	187.96	0.011	187.95	0.011	187.95	0.011	188.07	0.011	188.06	0.011	188.07	0.011	188.04	0.011	188.04	0.011	188.15	0.011	188.11	0.011	188.21	0.011	188.14	0.011	188.21	0.011	188.22	0.011	188.06	0.011	188.19	0.011	188.09	0.011	188.24	0.011	188.16	0.011	188.24	0.011	188.24	0.011	188.25	0.011	188.21	0.011	188.34	0.011	188.27	0.011	188.28	0.011	188.35	0.011	188.29	0.011	188.37	0.011	188.29	0.011	188.49	0.011	188.32	0.011	188.35	0.011	188.32	0.011	188.30	0.011	188.35	0.011	188.44	0.011	188.33	0.011	188.38	0.011	188.45	0.011	188.46	0.011	188.49	0.011	188.50	0.011	188.58	0.011	188.58	0.011	189.62	0.011	198.99	0.011	193.46	0.011	197.60	0.011	197.59	0.011	260.41	0.011	204.51	0.011	339.26	0.011	232.24	0.011	232.25	0.011	237.76	0.011	237.84	0.011	260.06	0.011	183.74	0.011	183.74	0.011	183.66	0.011	183.66	0.011	183.70	0.011	183.58	0.011	183.66	0.011	183.64	0.011	183.63	0.011	183.51	0.011	183.46	0.011	183.61	0.011	183.60	0.011	183.57	0.011	183.36	0.011	183.54	0.011	183.57	0.011	183.50	0.011	183.46	0.011	183.43	0.011	183.51	0.011	182.00	0.011	181.80	0.011	181.86	0.011	226.42	0.011	282.75	0.011	258.16	0.011	246.81	0.011	143.35	0.011	180.54	0.011	145.22	0.011	182.48	0.011	359.63	0.011	116.30	0.011	113.73	0.011	109.62	0.010	11.21	0.003	171.68	0.005	89.95	0.001	90.66	0.001	92.38	0.001	53.25	0.001	
192.54	197.30	0.4910	38	195.35	0.010	195.34	0.010	195.34	0.010	195.46	0.010	195.48	0.010	195.48	0.010	195.43	0.010	195.45	0.010	195.55	0.010	195.50	0.010	195.60	0.010	195.54	0.010	195.60	0.010	195.62	0.010	195.46	0.010	195.56	0.010	195.48	0.010	195.62	0.010	195.57	0.010	195.61	0.010	195.62	0.010	195.66	0.010	195.58	0.010	195.73	0.010	195.66	0.010	195.65	0.010	195.74	0.010	195.67	0.010	195.75	0.010	195.70	0.010	195.88	0.010	195.70	0.010	195.75	0.010	195.72	0.010	195.69	0.010	195.75	0.010	195.83	0.010	195.73	0.010	195.76	0.010	195.83	0.010	195.86	0.010	195.88	0.010	195.89	0.010	195.98	0.010	195.98	0.010	197.01	0.010	206.38	0.010	200.84	0.010	205.01	0.010	204.96	0.010	267.80	0.010	211.91	0.010	346.68	0.010	239.61	0.010	239.65	0.010	245.17	0.010	245.22	0.010	267.44	0.010	191.14	0.010	191.16	0.010	191.07	0.010	191.06	0.010	191.11	0.010	190.94	0.010	191.06	0.010	191.04	0.010	191.01	0.010	190.89	0.010	190.86	0.010	191.04	0.010	190.99	0.010	190.95	0.010	190.76	0.010	190.94	0.010	190.97	0.010	190.90	0.010	190.86	0.010	190.80	0.010	190.89	0.010	189.41	0.010	189.17	0.010	189.26	0.010	233.84	0.010	290.16	0.010	265.58	0.010	254.20	0.010	150.75	0.010	187.94	0.010	152.63	0.010	189.88	0.010	123.71	0.010	121.12	0.010	117.01	0.010	179.11	0.010	277.82	0.005	60.65	0.010	7.01	0.001	97.37	0.001	98.07	0.001	99.77	0.001	
199.82	203.65	0.5758	38	202.74	0.010	202.70	0.010	202.73	0.010	202.85	0.010	202.90	0.010	202.88	0.010	202.80	0.010	202.82	0.010	202.96	0.010	202.87	0.010	203.00	0.010	202.93	0.010	203.02	0.010	203.03	0.010	202.85	0.010	202.96	0.010	202.87	0.010	203.01	0.010	202.96	0.010	202.98	0.010	203.03	0.010	203.05	0.010	202.95	0.010	203.12	0.010	203.08	0.010	203.04	0.010	203.12	0.010	203.05	0.010	203.13	0.010	203.12	0.010	203.28	0.010	203.08	0.010	203.16	0.010	203.12	0.010	203.09	0.010	203.14	0.010	203.23	0.010	203.13	0.010	203.16	0.010	203.23	0.010	203.26	0.010	203.26	0.010	203.28	0.010	203.36	0.010	203.37	0.010	204.39	0.010	213.79	0.010	208.21	0.010	212.41	0.010	212.36	0.010	275.18	0.010	219.29	0.010	354.09	0.010	247.00	0.010	247.05	0.010	252.56	0.010	252.63	0.010	274.82	0.010	198.55	0.010	198.58	0.010	198.45	0.010	198.45	0.010	198.50	0.010	198.34	0.010	198.45	0.010	198.44	0.010	198.41	0.010	198.28	0.010	198.26	0.010	198.44	0.010	198.39	0.010	198.36	0.010	198.18	0.010	198.35	0.010	198.36	0.010	198.29	0.010	198.24	0.010	198.19	0.010	198.30	0.010	196.81	0.010	196.57	0.010	196.61	0.010	241.21	0.010	297.53	0.010	272.97	0.010	261.58	0.010	158.17	0.010	195.34	0.010	160.02	0.010	297.82	0.005	131.10	0.010	128.53	0.010	124.39	0.010	186.53	0.010	68.04	0.010	285.22	0.010	105.48	0.010	107.16	0.010	104.79	0.010	14.41	0.009	
